name,price
Python物理建模初学者指南 [美]Jesse M.Kinder [美] Philip,40.70
"贝叶斯思维 统计建模的Python学习法 [美]Allen B.Downey,许杨毅 人民",39.10
Python算法教程 [挪威]赫特兰(Magnus Lie Hetland) 人民邮电出版,52.90
Python网络数据采集,40.70
预售 Python神经网络编程 深度学习人工智能机器学习入门教程书籍 Python神经,48.00
自学Python 编程基础、科学计算及数据分析 计算机 网络 程序设计 其他 Pytho,62.60
Python机器学习入门(影印版 英文版),65.00
Python机器学习实践指南,46.90
Python核心编程 第3版,72.30
RTDK  Keras快速上手：基于Python的深度学习实战 9787121318726,62.40
Python数据处理,70.30
Python机器学习(影印版),63.50
正版书籍 零起点Python足彩大数据与机器学习实盘分析,75.20
Python设计模式 第2版,26.50
从Python开始学编程,33.30
满58包邮  Python机器学习 9787111558804 (美)塞巴斯蒂安·拉施卡(,74.30
Python网络爬虫从入门到实践 唐松 陈智铨 机械工业出版社,40.70
Python编程导论 *2版 掌握用计算思维解决问题的能力  基于python3.5讲解,53.00
满58包邮  Python数据可视化 9787111560906 (印)科斯·拉曼(Kir,64.90
Effective Python：编写高质量Python代码的59个有效方法(英文版),48.80
满58包邮  机器学习系统设计：Python语言实现 9787111569459 [美],55.50
Python机器学习,53.70
Raspberry Pi：Python编程入门 (英)Simon Monk著；姜斐祚译 科,29.50
包邮 从零开始学Python程序设计,59.00
包邮 深入理解 Flask +精通Python设计模式 2本,92.00
预测分析：Python语言实现,43.10
包邮 精通Python爬虫框架Scrapy Scrapy Scrapy入门 数据抓取 软,45.80
包邮 Python程序设计  python编程基础教程书籍 python算法教程 pyt,62.60
包邮 从零开始学Python程序设计 python初学者指南 网络爬虫 数据采集 基础计,62.60
包邮 Python全栈开发实践入门 python全栈开发教程书籍 python全栈开发工,53.00
包邮 Python网络爬虫从入门到实践 计算机与互联网 Python爬虫的流程  使用p,40.00
"满58包邮  Python语言程序设计 9787111487685 (美)梁勇,李娜 机械",74.30
包邮 Python程序设计与算法基础教程（21世纪高等学校计算机专业实用规划教材）Pyt,45.00
包邮 预测分析：Python语言实现 计算机网络 程序设计 机器学习算法的工作原理 数据,46.50
Python 3.5从零开始学  Python基础教程 Python 入门书 网络正版,45.80
预售  Python高手之路（第3版）Python编程入门教程 Python 3编程指南,42.90
Python数据可视化编程实战 搭建数据可视化Python环境 熟悉数据导入和数据正版,38.60
Python数字信号处理应用 Python在DSP中应用教程 Python语言编程正版,35.70
Python编程基础 计算机 网络 程序设计 其他 计算机与互联网  Python基础知,31.90
Python数据分析基础 教材 专科教材 工学 编程语言 学习Python的基础教正版,33.30
PySpark实战指南 利用Python和Spark构建数据密集型应用并规模化部署 Ap,39.00
【好书推荐】正版  像计算机科学家一样思考Python Python核心编程,37.60
正版 Python网络编程攻略 Python基础教程教材书籍 Python入门书,34.50
Python Qt GUI快速编程——PyQt编程指南,49.00
现货  Python编程快速上手 让繁琐工作自动化 Python入门,52.80
Python全栈数据工程师养成攻略(视频讲解版) 9787115468697 人民邮电出版,38.90
毫无障碍学Python(附光盘),46.40
正版 Python Web开发实战 董伟明Python语言编程教程Python Web开,80.80
【经典版】利用Python进行数据分析 Python核心编程教材 数据挖掘 大数据统计分析,75.65
流畅的Python,102.90
【正版现货】OpenCV3计算机视觉：Python语言实现（原书第2版）Python入门书,41.65
Python学习手册-第4版,92.80
PySpark实战指南 利用Python和Spark构建数据密集型应用并规模化部署 Ap,39.00
流畅的Python python编程教程书籍 python代码大全 python入门到精通,157.80
正版书籍 Python新手使用Django架站的16堂课,78.30
Python机器学习 (美)塞巴斯蒂安·拉施卡(Sebastian Raschka,51.40
Python项目开发实战 9787115438560,60.80
零起点Python大数据与量化交易 9787121306594,71.30
Python编程 从入门到实践 9787115428028,57.90
Flask Web开发 基于Python的Web应用开发实战 [美]格林布戈 人民邮电出版,45.50
Python编程快速上手 让繁琐工作自动化 [美] Al Sweigart  斯维加特 人,52.70
Python算法教程 [挪威]赫特兰(Magnus Lie Hetland) 人民邮电出版,52.70
Web接口开发与自动化测试——基于Python语言 9787121310997,42.50
Python机器学习-(影印版) 9787564170776,64.40
满58包邮  Python树莓派编程 9787111550303 沃尔弗拉姆 多纳特(Wo,46.10
满58包邮  机器人系统设计与制作：Python语言实现 9787111559603 郎坦,55.50
满58包邮  软件架构：Python语言实现 9787111590941 ［印度］ 阿南德,74.30
现货 OpenCV 3计算机视觉 Python语言实现（原书第2版）计算机教材教程书籍,42.00
Python生物信息学数据管理,48.30
套装2册 流畅的Python+Python高性能编程  python编程教程书籍 pyt,160.60
包邮  Python数据分析基础 python数据分析技术教程书籍 python数据挖掘,50.90
包邮 数据结构 Python语言描述 基于Python语言的数据结构基础编程语法详解,53.00
包邮 Python程序设计入门到实战 Python语言的基础知识 程序设计环境的安装与设,53.30
现货  趣学Python：教孩子学编程  Python编程入门书籍,46.00
教孩子学编程 Python语言版 [美] Bryson Payne 人民邮电出版社,45.50
Python自动化运维：技术与佳实践 9787111483069,49.70
Python Web开发学习实录(配光盘)(Web程序员成功之路) 97873022663,47.50
机器人系统设计与制作：Python语言实现 9787111559603,42.50
Python参考手册-(第4版.修订版) 9787115394392,68.50
Python高性能编程 9787115454898,60.80
Python机器学习入门 9787564169060,58.70
Python机器学习入门(影印版) (美)安德烈亚斯·穆勒莎拉·圭多 东南大学出版社,60.50
"基于Python的Google App Engine编程 [美]Dan,Sanderson",59.80
Python漫游指南(影印版) Kenneth Reit 东南大学出版社,59.80
Python程序设计入门到实战 9787302455967,53.80
Selenium 2自动化测试实战基于Python语言 9787121278532,45.40
Python核心编程 第3版,74.30
跟老齐学Python:轻松入门 齐伟著 电子工业出版社,43.10
Python新手使用Django架站的16堂课,66.80
包邮 机器人Python极客编程入门与实战 Python极客团队 python极客机器人,45.80
Python全栈开发实践入门 python教程书籍 python全栈开发工程师前端正版,54.40
预测分析建模：Python与R语言实现 [美] 托马斯 W.米勒 著,64.50
零起点python足彩大数据与机器学习实盘分析人工智能算法大数据分析 Python正版,76.70
Python Linux系统管理与自动化运维 Python Linux操作系统编程正版,70.10
Python机器学习基础教程 计算机与互联网 编程语言与程序设计 机器学习 人工智正式,60.20
Python网络编程 第三版正版,60.20
Python金融实战 金融数据分析教程书籍 数据计算器编程教程 应用 机器学习算法正版,60.20
Python编程快速上手-让繁琐工作自动化 9787115422699,53.10
Python机器学习预测分析核心算法 9787115433732,53.10
21天学通Python,44.90
MLS Python机器学习 预测分析核心算法 9787115433732 人民邮电出版社,43.50
Python Cookbook（第3版）中文版,80.00
Python数据分析 第2版（影印版）,70.00
Python漫游指南（影印版 英文版）,61.00
正版包邮 Python基础教程(普通高等教育软件工程十二五规划教材) 编者:刘浪 书籍,40.10
Python Cookbook(中文版第3版),88.60
流利的Python语言 (巴西)卢西亚诺·拉马略 9787564168742,76.70
Python数据科学指南 Python编程开发 程序设计教程书籍 Python语正版,60.20
【python 教程】正版 教孩子学编程Python语言版,45.30
【正版现货】OpenCV3计算机视觉：Python语言实现（原书第2版）Python入门书,39.30
【全2册】从芯片到云端 Python物联网全栈开发实践+Python全栈开发实践入门 大,143.90
【全3册】贝叶斯思维 统计建模的Python学习法+贝叶斯方法 概率编程与贝叶斯推断+P,133.80
【全2册】Python黑客攻防入门+利用Python开源工具分析恶意代码Python开源,119.50
Python机器学习 (美)塞巴斯蒂安·拉施卡(Sebastian Raschka,49.00
Python机器学习 预测分析核心算法,42.80
Python机器学习 (美)塞巴斯蒂安·拉什卡 9787564170776,56.60
Python贝叶斯分析,50.40
"Python 3程序开发指南(第2版 修订版) [美]萨默菲尔德,王弘博,孙传庆 人民邮电",52.90
从Python开始学编程,33.30
Python技术参考大全 9787302053378,32.40
Python数字信号处理应用,36.00
【高性能Python】Python高性能编程 戈雷利克 欧日沃尔德 胡世杰 徐旭彬 译,56.90
正版现货 预测分析：Python语言实现 预测分析建模教程书籍 数据可视化分析技术书籍,57.80
2套 Python编程快速上手+核心编程(第3版) python3.0绝技核心编程基础教程,248.60
"贝叶斯思维 统计建模的Python学习法 [美]Allen B.Downey,许杨毅 人民",37.20
Effective Python:编写高质量Python代码的59个有效方法 978711,42.50
Python自然语言处理 9787115333681,68.50
零起点Python足彩大数据与机器学习实盘分析 何海群 电子工业出版社,72.30
Python金融实战 9787115457073,60.80
Python面向对象编程指南 9787115405586,60.80
Python算法教程 9787115404831,53.10
基于ArcGIS的Python编程秘笈-(第2版) 9787115438041,53.10
Python生物信息学数据管理 9787121303821,51.80
"Python生物信息学数据管理 (意)Allegra Via (阿莱格拉 维亚),卢宏超",50.40
机器人Python极客编程入门与实战 Python极客团队 电子工业出版社,43.10
"贝叶斯思维 统计建模的Python学习法 [美]Allen B.Downey,许杨毅 人民",34.80
MLS Python Qt GUI快速编程——PyQt编程指南 9787121298066,49.80
Python可以这样学,55.20
Python数据处理 杰奎琳·卡兹奥、凯瑟琳·嘉穆编 9787564170035,62.40
Python机器学习,53.70
Python机器学习 预测分析核心算法 [美] Michael Bowles   鲍尔斯,52.90
(全彩版）2本 教孩子学编程Python语言版+趣学Python零基础学编程Python入门教程,88.00
"PYTHON学习手册 鲁特兹,李军,刘红伟",73.80
满58包邮  Python爬虫开发与项目实战 9787111563877 范传辉 机械工业,74.30
跟老齐学Python：Django实战 齐伟著 电子工业出版社,55.10
Python程序设计教程,43.10
Python机器学习经典实例 (美)普拉提克·乔西(Prateek Joshi) 人民邮电,46.00
满58包邮  Python Linux系统管理与自动化运维 9787111578659 赖,83.70
Python数据分析实战 [印尼]伊凡·伊德里斯(Ivan Idris) 机械工业出版社,62.30
Python程序设计基础实战教程,36.90
Python机器学习经典实例,40.80
软件架构：Python语言实现 计算机 网络 程序设计 其他 计算机与互联网 编程,62.60
Python金融实战,51.40
Python网络编程攻略,36.56
满58包邮  数据科学导论：Python语言实现(原书第2版) 9787111589860,55.50
Python绝技：运用Python成为黑客 出版社:电子工业出版社 电子工业出版社,62.30
